id_station,nom,date,discharge,origine,qualite
17050001,Obidos,23/02/1968 12:00,141400.00000,L,
17050001,Obidos,24/02/1968 12:00,141800.00000,L,
17050001,Obidos,25/02/1968 12:00,142700.00000,L,
17050001,Obidos,26/02/1968 12:00,144300.00000,L,
17050001,Obidos,27/02/1968 12:00,145000.00000,L,
17050001,Obidos,28/02/1968 12:00,145900.00000,L,
17050001,Obidos,29/02/1968 12:00,147400.00000,L,
17050001,Obidos,01/03/1968 12:00,148700.00000,L,
17050001,Obidos,02/03/1968 12:00,148800.00000,L,
17050001,Obidos,03/03/1968 12:00,148900.00000,L,
17050001,Obidos,04/03/1968 12:00,149200.00000,L,
17050001,Obidos,05/03/1968 12:00,149300.00000,L,
17050001,Obidos,06/03/1968 12:00,149100.00000,L,
17050001,Obidos,07/03/1968 12:00,148800.00000,L,
17050001,Obidos,08/03/1968 12:00,149300.00000,L,
17050001,Obidos,09/03/1968 12:00,150000.00000,L,
17050001,Obidos,10/03/1968 12:00,150300.00000,L,
17050001,Obidos,11/03/1968 12:00,150700.00000,L,
17050001,Obidos,12/03/1968 12:00,151400.00000,L,
17050001,Obidos,13/03/1968 12:00,152300.00000,L,
17050001,Obidos,14/03/1968 12:00,153500.00000,L,
17050001,Obidos,15/03/1968 12:00,154400.00000,L,
17050001,Obidos,16/03/1968 12:00,154600.00000,L,
17050001,Obidos,17/03/1968 12:00,155800.00000,L,
17050001,Obidos,18/03/1968 12:00,157800.00000,L,
17050001,Obidos,19/03/1968 12:00,158800.00000,L,
17050001,Obidos,20/03/1968 12:00,159400.00000,L,
17050001,Obidos,21/03/1968 12:00,159500.00000,L,
17050001,Obidos,22/03/1968 12:00,159400.00000,L,
17050001,Obidos,23/03/1968 12:00,159700.00000,L,
17050001,Obidos,24/03/1968 12:00,160300.00000,L,
17050001,Obidos,25/03/1968 12:00,160800.00000,L,
17050001,Obidos,26/03/1968 12:00,161400.00000,L,
17050001,Obidos,27/03/1968 12:00,161900.00000,L,
17050001,Obidos,28/03/1968 12:00,162600.00000,L,
17050001,Obidos,29/03/1968 12:00,163200.00000,L,
17050001,Obidos,30/03/1968 12:00,163500.00000,L,
17050001,Obidos,31/03/1968 12:00,163800.00000,L,
17050001,Obidos,01/04/1968 12:00,164000.00000,L,
17050001,Obidos,02/04/1968 12:00,164300.00000,L,
17050001,Obidos,03/04/1968 12:00,164400.00000,L,
17050001,Obidos,04/04/1968 12:00,164700.00000,L,
17050001,Obidos,05/04/1968 12:00,165500.00000,L,
17050001,Obidos,06/04/1968 12:00,166000.00000,L,
17050001,Obidos,07/04/1968 12:00,166400.00000,L,
17050001,Obidos,08/04/1968 12:00,166600.00000,L,
17050001,Obidos,09/04/1968 12:00,167000.00000,L,
17050001,Obidos,10/04/1968 12:00,167700.00000,L,
17050001,Obidos,11/04/1968 12:00,168300.00000,L,
17050001,Obidos,12/04/1968 12:00,169700.00000,L,
17050001,Obidos,13/04/1968 12:00,171200.00000,L,
17050001,Obidos,14/04/1968 12:00,172500.00000,L,
17050001,Obidos,15/04/1968 12:00,174000.00000,L,
17050001,Obidos,16/04/1968 12:00,175900.00000,L,
17050001,Obidos,17/04/1968 12:00,177600.00000,L,
17050001,Obidos,18/04/1968 12:00,178800.00000,L,
17050001,Obidos,19/04/1968 12:00,179200.00000,L,
17050001,Obidos,20/04/1968 12:00,179800.00000,L,
17050001,Obidos,21/04/1968 12:00,180200.00000,L,
17050001,Obidos,22/04/1968 12:00,181400.00000,L,
17050001,Obidos,23/04/1968 12:00,182100.00000,L,
17050001,Obidos,24/04/1968 12:00,183000.00000,L,
17050001,Obidos,25/04/1968 12:00,183800.00000,L,
17050001,Obidos,26/04/1968 12:00,184400.00000,L,
17050001,Obidos,27/04/1968 12:00,185300.00000,L,
17050001,Obidos,28/04/1968 12:00,186200.00000,L,
17050001,Obidos,29/04/1968 12:00,187000.00000,L,
17050001,Obidos,30/04/1968 12:00,188600.00000,L,
17050001,Obidos,01/05/1968 12:00,190100.00000,L,
17050001,Obidos,02/05/1968 12:00,191100.00000,L,
17050001,Obidos,03/05/1968 12:00,192000.00000,L,
17050001,Obidos,04/05/1968 12:00,194400.00000,L,
17050001,Obidos,05/05/1968 12:00,196100.00000,L,
17050001,Obidos,06/05/1968 12:00,196800.00000,L,
17050001,Obidos,07/05/1968 12:00,197600.00000,L,
17050001,Obidos,08/05/1968 12:00,199000.00000,L,
17050001,Obidos,09/05/1968 12:00,199900.00000,L,
17050001,Obidos,10/05/1968 12:00,201300.00000,L,
17050001,Obidos,11/05/1968 12:00,202100.00000,L,
17050001,Obidos,12/05/1968 12:00,203200.00000,L,
17050001,Obidos,13/05/1968 12:00,204400.00000,L,
17050001,Obidos,14/05/1968 12:00,205500.00000,L,
17050001,Obidos,15/05/1968 12:00,206500.00000,L,
17050001,Obidos,16/05/1968 12:00,207300.00000,L,
17050001,Obidos,17/05/1968 12:00,209000.00000,L,
17050001,Obidos,18/05/1968 12:00,210700.00000,L,
17050001,Obidos,19/05/1968 12:00,210700.00000,L,
17050001,Obidos,20/05/1968 12:00,210800.00000,L,
17050001,Obidos,21/05/1968 12:00,210200.00000,L,
17050001,Obidos,22/05/1968 12:00,210400.00000,L,
17050001,Obidos,23/05/1968 12:00,211400.00000,L,
17050001,Obidos,24/05/1968 12:00,211000.00000,L,
17050001,Obidos,25/05/1968 12:00,210900.00000,L,
17050001,Obidos,26/05/1968 12:00,212200.00000,L,
17050001,Obidos,27/05/1968 12:00,212900.00000,L,
17050001,Obidos,28/05/1968 12:00,213700.00000,L,
17050001,Obidos,29/05/1968 12:00,213500.00000,L,
17050001,Obidos,30/05/1968 12:00,213200.00000,L,
17050001,Obidos,31/05/1968 12:00,213600.00000,L,
17050001,Obidos,01/06/1968 12:00,212800.00000,L,
17050001,Obidos,02/06/1968 12:00,213700.00000,L,
17050001,Obidos,03/06/1968 12:00,213600.00000,L,
17050001,Obidos,04/06/1968 12:00,214200.00000,L,
17050001,Obidos,05/06/1968 12:00,214400.00000,L,
17050001,Obidos,06/06/1968 12:00,213200.00000,L,
17050001,Obidos,07/06/1968 12:00,210600.00000,L,
17050001,Obidos,08/06/1968 12:00,209500.00000,L,
17050001,Obidos,09/06/1968 12:00,210400.00000,L,
17050001,Obidos,10/06/1968 12:00,210500.00000,L,
17050001,Obidos,11/06/1968 12:00,210000.00000,L,
17050001,Obidos,12/06/1968 12:00,208900.00000,L,
17050001,Obidos,13/06/1968 12:00,206600.00000,L,
17050001,Obidos,14/06/1968 12:00,206000.00000,L,
17050001,Obidos,15/06/1968 12:00,204800.00000,L,
17050001,Obidos,16/06/1968 12:00,203800.00000,L,
17050001,Obidos,17/06/1968 12:00,202400.00000,L,
17050001,Obidos,18/06/1968 12:00,201400.00000,L,
17050001,Obidos,19/06/1968 12:00,200600.00000,L,
17050001,Obidos,20/06/1968 12:00,199300.00000,L,
17050001,Obidos,21/06/1968 12:00,197300.00000,L,
17050001,Obidos,22/06/1968 12:00,196500.00000,L,
17050001,Obidos,23/06/1968 12:00,195900.00000,L,
17050001,Obidos,24/06/1968 12:00,195300.00000,L,
17050001,Obidos,25/06/1968 12:00,195100.00000,L,
17050001,Obidos,26/06/1968 12:00,194600.00000,L,
17050001,Obidos,27/06/1968 12:00,193900.00000,L,
17050001,Obidos,28/06/1968 12:00,193400.00000,L,
17050001,Obidos,29/06/1968 12:00,193200.00000,L,
17050001,Obidos,30/06/1968 12:00,192600.00000,L,
17050001,Obidos,01/07/1968 12:00,191400.00000,L,
17050001,Obidos,02/07/1968 12:00,190000.00000,L,
17050001,Obidos,03/07/1968 12:00,189800.00000,L,
17050001,Obidos,04/07/1968 12:00,189400.00000,L,
17050001,Obidos,05/07/1968 12:00,188600.00000,L,
17050001,Obidos,06/07/1968 12:00,187700.00000,L,
17050001,Obidos,07/07/1968 12:00,186600.00000,L,
17050001,Obidos,08/07/1968 12:00,185900.00000,L,
17050001,Obidos,09/07/1968 12:00,185300.00000,L,
17050001,Obidos,10/07/1968 12:00,185000.00000,L,
17050001,Obidos,11/07/1968 12:00,184400.00000,L,
17050001,Obidos,12/07/1968 12:00,183800.00000,L,
17050001,Obidos,13/07/1968 12:00,183000.00000,L,
17050001,Obidos,14/07/1968 12:00,182200.00000,L,
17050001,Obidos,15/07/1968 12:00,182000.00000,L,
17050001,Obidos,16/07/1968 12:00,181200.00000,L,
17050001,Obidos,17/07/1968 12:00,180700.00000,L,
17050001,Obidos,18/07/1968 12:00,180200.00000,L,
17050001,Obidos,19/07/1968 12:00,180000.00000,L,
17050001,Obidos,20/07/1968 12:00,179300.00000,L,
17050001,Obidos,21/07/1968 12:00,179000.00000,L,
17050001,Obidos,22/07/1968 12:00,178500.00000,L,
17050001,Obidos,23/07/1968 12:00,178100.00000,L,
17050001,Obidos,24/07/1968 12:00,176200.00000,L,
17050001,Obidos,25/07/1968 12:00,175500.00000,L,
17050001,Obidos,26/07/1968 12:00,174300.00000,L,
17050001,Obidos,27/07/1968 12:00,173300.00000,L,
17050001,Obidos,28/07/1968 12:00,172200.00000,L,
17050001,Obidos,29/07/1968 12:00,171200.00000,L,
17050001,Obidos,30/07/1968 12:00,170300.00000,L,
17050001,Obidos,31/07/1968 12:00,169700.00000,L,
17050001,Obidos,01/08/1968 12:00,169000.00000,L,
17050001,Obidos,02/08/1968 12:00,168200.00000,L,
17050001,Obidos,03/08/1968 12:00,167300.00000,L,
17050001,Obidos,04/08/1968 12:00,166100.00000,L,
17050001,Obidos,05/08/1968 12:00,165300.00000,L,
17050001,Obidos,06/08/1968 12:00,164700.00000,L,
17050001,Obidos,07/08/1968 12:00,164400.00000,L,
17050001,Obidos,08/08/1968 12:00,163900.00000,L,
17050001,Obidos,09/08/1968 12:00,163500.00000,L,
17050001,Obidos,10/08/1968 12:00,162800.00000,L,
17050001,Obidos,11/08/1968 12:00,162200.00000,L,
17050001,Obidos,12/08/1968 12:00,161500.00000,L,
17050001,Obidos,13/08/1968 12:00,161100.00000,L,
17050001,Obidos,14/08/1968 12:00,160100.00000,L,
17050001,Obidos,15/08/1968 12:00,158900.00000,L,
17050001,Obidos,16/08/1968 12:00,158000.00000,L,
17050001,Obidos,17/08/1968 12:00,157200.00000,L,
17050001,Obidos,18/08/1968 12:00,156000.00000,L,
17050001,Obidos,19/08/1968 12:00,154700.00000,L,
17050001,Obidos,20/08/1968 12:00,153700.00000,L,
17050001,Obidos,21/08/1968 12:00,153300.00000,L,
17050001,Obidos,22/08/1968 12:00,152900.00000,L,
17050001,Obidos,23/08/1968 12:00,152200.00000,L,
17050001,Obidos,24/08/1968 12:00,151900.00000,L,
17050001,Obidos,25/08/1968 12:00,151700.00000,L,
17050001,Obidos,26/08/1968 12:00,151200.00000,L,
17050001,Obidos,27/08/1968 12:00,151000.00000,L,
17050001,Obidos,28/08/1968 12:00,150700.00000,L,
17050001,Obidos,29/08/1968 12:00,150400.00000,L,
17050001,Obidos,30/08/1968 12:00,149700.00000,L,
17050001,Obidos,31/08/1968 12:00,149100.00000,L,
17050001,Obidos,01/09/1968 12:00,148300.00000,L,
17050001,Obidos,02/09/1968 12:00,147800.00000,L,
17050001,Obidos,03/09/1968 12:00,147400.00000,L,
17050001,Obidos,04/09/1968 12:00,146700.00000,L,
17050001,Obidos,05/09/1968 12:00,146100.00000,L,
17050001,Obidos,06/09/1968 12:00,145400.00000,L,
17050001,Obidos,07/09/1968 12:00,144900.00000,L,
17050001,Obidos,08/09/1968 12:00,144200.00000,L,
17050001,Obidos,09/09/1968 12:00,143100.00000,L,
17050001,Obidos,10/09/1968 12:00,142200.00000,L,
17050001,Obidos,11/09/1968 12:00,141600.00000,L,
17050001,Obidos,12/09/1968 12:00,141100.00000,L,
17050001,Obidos,13/09/1968 12:00,140700.00000,L,
17050001,Obidos,14/09/1968 12:00,140200.00000,L,
17050001,Obidos,15/09/1968 12:00,139500.00000,L,
17050001,Obidos,16/09/1968 12:00,138700.00000,L,
17050001,Obidos,17/09/1968 12:00,138000.00000,L,
17050001,Obidos,18/09/1968 12:00,137700.00000,L,
17050001,Obidos,19/09/1968 12:00,137600.00000,L,
17050001,Obidos,20/09/1968 12:00,137300.00000,L,
17050001,Obidos,21/09/1968 12:00,136900.00000,L,
17050001,Obidos,22/09/1968 12:00,136600.00000,L,
17050001,Obidos,23/09/1968 12:00,136600.00000,L,
17050001,Obidos,24/09/1968 12:00,136300.00000,L,
17050001,Obidos,25/09/1968 12:00,136800.00000,L,
17050001,Obidos,26/09/1968 12:00,137100.00000,L,
17050001,Obidos,27/09/1968 12:00,137000.00000,L,
17050001,Obidos,28/09/1968 12:00,136200.00000,L,
17050001,Obidos,29/09/1968 12:00,135100.00000,L,
17050001,Obidos,30/09/1968 12:00,134400.00000,L,
17050001,Obidos,01/10/1968 12:00,134100.00000,L,
17050001,Obidos,02/10/1968 12:00,133900.00000,L,
17050001,Obidos,03/10/1968 12:00,133800.00000,L,
17050001,Obidos,04/10/1968 12:00,133400.00000,L,
17050001,Obidos,05/10/1968 12:00,133400.00000,L,
17050001,Obidos,06/10/1968 12:00,133300.00000,L,
17050001,Obidos,07/10/1968 12:00,133200.00000,L,
17050001,Obidos,08/10/1968 12:00,133200.00000,L,
17050001,Obidos,09/10/1968 12:00,132700.00000,L,
17050001,Obidos,10/10/1968 12:00,131700.00000,L,
17050001,Obidos,11/10/1968 12:00,131200.00000,L,
17050001,Obidos,12/10/1968 12:00,130600.00000,L,
17050001,Obidos,13/10/1968 12:00,130800.00000,L,
17050001,Obidos,14/10/1968 12:00,130400.00000,L,
17050001,Obidos,15/10/1968 12:00,130200.00000,L,
17050001,Obidos,16/10/1968 12:00,129700.00000,L,
17050001,Obidos,17/10/1968 12:00,129500.00000,L,
17050001,Obidos,18/10/1968 12:00,129300.00000,L,
17050001,Obidos,19/10/1968 12:00,128900.00000,L,
17050001,Obidos,20/10/1968 12:00,128600.00000,L,
17050001,Obidos,21/10/1968 12:00,128500.00000,L,
17050001,Obidos,22/10/1968 12:00,128000.00000,L,
17050001,Obidos,23/10/1968 12:00,127700.00000,L,
17050001,Obidos,24/10/1968 12:00,127300.00000,L,
17050001,Obidos,25/10/1968 12:00,127100.00000,L,
17050001,Obidos,26/10/1968 12:00,126900.00000,L,
17050001,Obidos,27/10/1968 12:00,126600.00000,L,
17050001,Obidos,28/10/1968 12:00,126500.00000,L,
17050001,Obidos,29/10/1968 12:00,125900.00000,L,
17050001,Obidos,30/10/1968 12:00,125600.00000,L,
17050001,Obidos,31/10/1968 12:00,125600.00000,L,
17050001,Obidos,01/11/1968 12:00,125500.00000,L,
17050001,Obidos,02/11/1968 12:00,125100.00000,L,
17050001,Obidos,03/11/1968 12:00,124800.00000,L,
17050001,Obidos,04/11/1968 12:00,125000.00000,L,
17050001,Obidos,05/11/1968 12:00,124400.00000,L,
17050001,Obidos,06/11/1968 12:00,124000.00000,L,
17050001,Obidos,07/11/1968 12:00,123400.00000,L,
17050001,Obidos,08/11/1968 12:00,122900.00000,L,
17050001,Obidos,09/11/1968 12:00,122300.00000,L,
17050001,Obidos,10/11/1968 12:00,122000.00000,L,
17050001,Obidos,11/11/1968 12:00,121800.00000,L,
17050001,Obidos,12/11/1968 12:00,121900.00000,L,
17050001,Obidos,13/11/1968 12:00,122200.00000,L,
17050001,Obidos,14/11/1968 12:00,122100.00000,L,
17050001,Obidos,15/11/1968 12:00,121600.00000,L,
17050001,Obidos,16/11/1968 12:00,121100.00000,L,
17050001,Obidos,17/11/1968 12:00,120400.00000,L,
17050001,Obidos,18/11/1968 12:00,120000.00000,L,
17050001,Obidos,19/11/1968 12:00,119800.00000,L,
17050001,Obidos,20/11/1968 12:00,119600.00000,L,
17050001,Obidos,21/11/1968 12:00,119700.00000,L,
17050001,Obidos,22/11/1968 12:00,119100.00000,L,
17050001,Obidos,23/11/1968 12:00,117700.00000,L,
17050001,Obidos,24/11/1968 12:00,116800.00000,L,
17050001,Obidos,25/11/1968 12:00,116200.00000,L,
17050001,Obidos,26/11/1968 12:00,116100.00000,L,
17050001,Obidos,27/11/1968 12:00,116100.00000,L,
17050001,Obidos,28/11/1968 12:00,116200.00000,L,
17050001,Obidos,29/11/1968 12:00,116100.00000,L,
17050001,Obidos,30/11/1968 12:00,115900.00000,L,
17050001,Obidos,01/12/1968 12:00,116000.00000,L,
17050001,Obidos,02/12/1968 12:00,116500.00000,L,
17050001,Obidos,03/12/1968 12:00,116700.00000,L,
17050001,Obidos,04/12/1968 12:00,116400.00000,L,
17050001,Obidos,05/12/1968 12:00,116500.00000,L,
17050001,Obidos,06/12/1968 12:00,117000.00000,L,
17050001,Obidos,07/12/1968 12:00,117400.00000,L,
17050001,Obidos,08/12/1968 12:00,118100.00000,L,
17050001,Obidos,09/12/1968 12:00,118500.00000,L,
17050001,Obidos,10/12/1968 12:00,118800.00000,L,
17050001,Obidos,11/12/1968 12:00,119400.00000,L,
17050001,Obidos,12/12/1968 12:00,119600.00000,L,
17050001,Obidos,13/12/1968 12:00,120000.00000,L,
17050001,Obidos,14/12/1968 12:00,120500.00000,L,
17050001,Obidos,15/12/1968 12:00,120900.00000,L,
17050001,Obidos,16/12/1968 12:00,121400.00000,L,
17050001,Obidos,17/12/1968 12:00,121600.00000,L,
17050001,Obidos,18/12/1968 12:00,122200.00000,L,
17050001,Obidos,19/12/1968 12:00,122500.00000,L,
17050001,Obidos,20/12/1968 12:00,123100.00000,L,
17050001,Obidos,21/12/1968 12:00,123400.00000,L,
17050001,Obidos,22/12/1968 12:00,123800.00000,L,
17050001,Obidos,23/12/1968 12:00,124300.00000,L,
17050001,Obidos,24/12/1968 12:00,124500.00000,L,
17050001,Obidos,25/12/1968 12:00,124800.00000,L,
17050001,Obidos,26/12/1968 12:00,125600.00000,L,
17050001,Obidos,27/12/1968 12:00,126200.00000,L,
17050001,Obidos,28/12/1968 12:00,126400.00000,L,
17050001,Obidos,29/12/1968 12:00,126600.00000,L,
17050001,Obidos,30/12/1968 12:00,126800.00000,L,
17050001,Obidos,31/12/1968 12:00,127400.00000,L,
17050001,Obidos,01/01/1969 12:00,129900.00000,L,
17050001,Obidos,02/01/1969 12:00,131000.00000,L,
17050001,Obidos,03/01/1969 12:00,131600.00000,L,
17050001,Obidos,04/01/1969 12:00,132000.00000,L,
17050001,Obidos,05/01/1969 12:00,132600.00000,L,
17050001,Obidos,06/01/1969 12:00,132900.00000,L,
17050001,Obidos,07/01/1969 12:00,133500.00000,L,
17050001,Obidos,08/01/1969 12:00,133900.00000,L,
17050001,Obidos,09/01/1969 12:00,134400.00000,L,
17050001,Obidos,10/01/1969 12:00,135100.00000,L,
17050001,Obidos,11/01/1969 12:00,135600.00000,L,
17050001,Obidos,12/01/1969 12:00,135700.00000,L,
17050001,Obidos,13/01/1969 12:00,135700.00000,L,
17050001,Obidos,14/01/1969 12:00,135900.00000,L,
17050001,Obidos,15/01/1969 12:00,135900.00000,L,
17050001,Obidos,16/01/1969 12:00,135900.00000,L,
17050001,Obidos,17/01/1969 12:00,135800.00000,L,
17050001,Obidos,18/01/1969 12:00,136200.00000,L,
17050001,Obidos,19/01/1969 12:00,136900.00000,L,
17050001,Obidos,20/01/1969 12:00,137500.00000,L,
17050001,Obidos,21/01/1969 12:00,138400.00000,L,
17050001,Obidos,22/01/1969 12:00,139200.00000,L,
17050001,Obidos,23/01/1969 12:00,139800.00000,L,
17050001,Obidos,24/01/1969 12:00,140200.00000,L,
17050001,Obidos,25/01/1969 12:00,140700.00000,L,
17050001,Obidos,26/01/1969 12:00,141000.00000,L,
17050001,Obidos,27/01/1969 12:00,141100.00000,L,
17050001,Obidos,28/01/1969 12:00,141300.00000,L,
17050001,Obidos,29/01/1969 12:00,141300.00000,L,
17050001,Obidos,30/01/1969 12:00,141400.00000,L,
17050001,Obidos,31/01/1969 12:00,141600.00000,L,
17050001,Obidos,01/02/1969 12:00,142800.00000,L,
17050001,Obidos,02/02/1969 12:00,143200.00000,L,
17050001,Obidos,03/02/1969 12:00,143600.00000,L,
17050001,Obidos,04/02/1969 12:00,144000.00000,L,
17050001,Obidos,05/02/1969 12:00,144300.00000,L,
17050001,Obidos,06/02/1969 12:00,144800.00000,L,
17050001,Obidos,07/02/1969 12:00,145600.00000,L,
17050001,Obidos,08/02/1969 12:00,146400.00000,L,
17050001,Obidos,09/02/1969 12:00,146700.00000,L,
17050001,Obidos,10/02/1969 12:00,147200.00000,L,
17050001,Obidos,11/02/1969 12:00,147400.00000,L,
17050001,Obidos,12/02/1969 12:00,147800.00000,L,
17050001,Obidos,13/02/1969 12:00,148100.00000,L,
17050001,Obidos,14/02/1969 12:00,148500.00000,L,
17050001,Obidos,15/02/1969 12:00,148800.00000,L,
17050001,Obidos,16/02/1969 12:00,149700.00000,L,
17050001,Obidos,17/02/1969 12:00,150700.00000,L,
17050001,Obidos,18/02/1969 12:00,151500.00000,L,
17050001,Obidos,19/02/1969 12:00,152400.00000,L,
17050001,Obidos,20/02/1969 12:00,152900.00000,L,
17050001,Obidos,21/02/1969 12:00,153600.00000,L,
17050001,Obidos,22/02/1969 12:00,154200.00000,L,
17050001,Obidos,23/02/1969 12:00,154400.00000,L,
17050001,Obidos,24/02/1969 12:00,154500.00000,L,
17050001,Obidos,25/02/1969 12:00,154700.00000,L,
17050001,Obidos,26/02/1969 12:00,154900.00000,L,
17050001,Obidos,27/02/1969 12:00,155300.00000,L,
17050001,Obidos,28/02/1969 12:00,155400.00000,L,
17050001,Obidos,01/03/1969 12:00,155600.00000,L,
17050001,Obidos,02/03/1969 12:00,155800.00000,L,
17050001,Obidos,03/03/1969 12:00,156100.00000,L,
17050001,Obidos,04/03/1969 12:00,157000.00000,L,
17050001,Obidos,05/03/1969 12:00,158000.00000,L,
17050001,Obidos,06/03/1969 12:00,158600.00000,L,
17050001,Obidos,07/03/1969 12:00,159500.00000,L,
17050001,Obidos,08/03/1969 12:00,160100.00000,L,
17050001,Obidos,09/03/1969 12:00,160800.00000,L,
17050001,Obidos,10/03/1969 12:00,161700.00000,L,
17050001,Obidos,11/03/1969 12:00,162300.00000,L,
17050001,Obidos,12/03/1969 12:00,163000.00000,L,
17050001,Obidos,13/03/1969 12:00,163500.00000,L,
17050001,Obidos,14/03/1969 12:00,164200.00000,L,
17050001,Obidos,15/03/1969 12:00,164600.00000,L,
17050001,Obidos,16/03/1969 12:00,165100.00000,L,
17050001,Obidos,17/03/1969 12:00,165600.00000,L,
17050001,Obidos,18/03/1969 12:00,166000.00000,L,
17050001,Obidos,19/03/1969 12:00,166500.00000,L,
17050001,Obidos,20/03/1969 12:00,167000.00000,L,
17050001,Obidos,21/03/1969 12:00,167700.00000,L,
17050001,Obidos,22/03/1969 12:00,168200.00000,L,
17050001,Obidos,23/03/1969 12:00,169000.00000,L,
17050001,Obidos,24/03/1969 12:00,169400.00000,L,
17050001,Obidos,25/03/1969 12:00,170200.00000,L,
17050001,Obidos,26/03/1969 12:00,170700.00000,L,
17050001,Obidos,27/03/1969 12:00,171400.00000,L,
17050001,Obidos,28/03/1969 12:00,172000.00000,L,
17050001,Obidos,29/03/1969 12:00,172800.00000,L,
17050001,Obidos,30/03/1969 12:00,173800.00000,L,
17050001,Obidos,31/03/1969 12:00,174700.00000,L,
17050001,Obidos,01/04/1969 12:00,175900.00000,L,
17050001,Obidos,02/04/1969 12:00,177300.00000,L,
17050001,Obidos,03/04/1969 12:00,178700.00000,L,
17050001,Obidos,04/04/1969 12:00,180100.00000,L,
17050001,Obidos,05/04/1969 12:00,181500.00000,L,
17050001,Obidos,06/04/1969 12:00,183000.00000,L,
17050001,Obidos,07/04/1969 12:00,184400.00000,L,
17050001,Obidos,08/04/1969 12:00,185800.00000,L,
17050001,Obidos,09/04/1969 12:00,186800.00000,L,
17050001,Obidos,10/04/1969 12:00,188000.00000,L,
17050001,Obidos,11/04/1969 12:00,188900.00000,L,
17050001,Obidos,12/04/1969 12:00,189800.00000,L,
17050001,Obidos,13/04/1969 12:00,191000.00000,L,
17050001,Obidos,14/04/1969 12:00,192000.00000,L,
17050001,Obidos,15/04/1969 12:00,193000.00000,L,
17050001,Obidos,16/04/1969 12:00,193600.00000,L,
17050001,Obidos,17/04/1969 12:00,194600.00000,L,
17050001,Obidos,18/04/1969 12:00,195200.00000,L,
17050001,Obidos,19/04/1969 12:00,196200.00000,L,
17050001,Obidos,20/04/1969 12:00,197400.00000,L,
17050001,Obidos,21/04/1969 12:00,198500.00000,L,
17050001,Obidos,22/04/1969 12:00,200100.00000,L,
17050001,Obidos,23/04/1969 12:00,201700.00000,L,
17050001,Obidos,24/04/1969 12:00,203400.00000,L,
17050001,Obidos,25/04/1969 12:00,205000.00000,L,
17050001,Obidos,26/04/1969 12:00,205800.00000,L,
17050001,Obidos,27/04/1969 12:00,206500.00000,L,
17050001,Obidos,28/04/1969 12:00,207200.00000,L,
17050001,Obidos,29/04/1969 12:00,207900.00000,L,
17050001,Obidos,30/04/1969 12:00,208700.00000,L,
17050001,Obidos,01/05/1969 12:00,210300.00000,L,
17050001,Obidos,02/05/1969 12:00,212000.00000,L,
17050001,Obidos,03/05/1969 12:00,213100.00000,L,
17050001,Obidos,04/05/1969 12:00,213900.00000,L,
17050001,Obidos,05/05/1969 12:00,214600.00000,L,
17050001,Obidos,06/05/1969 12:00,215300.00000,L,
17050001,Obidos,07/05/1969 12:00,215900.00000,L,
17050001,Obidos,08/05/1969 12:00,216000.00000,L,
17050001,Obidos,09/05/1969 12:00,216400.00000,L,
17050001,Obidos,10/05/1969 12:00,216500.00000,L,
17050001,Obidos,11/05/1969 12:00,217100.00000,L,
17050001,Obidos,12/05/1969 12:00,217500.00000,L,
17050001,Obidos,13/05/1969 12:00,218200.00000,L,
17050001,Obidos,14/05/1969 12:00,218900.00000,L,
17050001,Obidos,15/05/1969 12:00,219600.00000,L,
17050001,Obidos,16/05/1969 12:00,220300.00000,L,
17050001,Obidos,17/05/1969 12:00,221100.00000,L,
17050001,Obidos,18/05/1969 12:00,221800.00000,L,
17050001,Obidos,19/05/1969 12:00,222400.00000,L,
17050001,Obidos,20/05/1969 12:00,222500.00000,L,
17050001,Obidos,21/05/1969 12:00,222500.00000,L,
17050001,Obidos,22/05/1969 12:00,222500.00000,L,
17050001,Obidos,23/05/1969 12:00,222500.00000,L,
17050001,Obidos,24/05/1969 12:00,222400.00000,L,
17050001,Obidos,25/05/1969 12:00,222100.00000,L,
17050001,Obidos,26/05/1969 12:00,221400.00000,L,
17050001,Obidos,27/05/1969 12:00,221000.00000,L,
17050001,Obidos,28/05/1969 12:00,220300.00000,L,
17050001,Obidos,29/05/1969 12:00,219600.00000,L,
17050001,Obidos,30/05/1969 12:00,219100.00000,L,
17050001,Obidos,31/05/1969 12:00,219500.00000,L,
17050001,Obidos,01/06/1969 12:00,219500.00000,L,
17050001,Obidos,02/06/1969 12:00,219100.00000,L,
17050001,Obidos,03/06/1969 12:00,219400.00000,L,
17050001,Obidos,04/06/1969 12:00,218900.00000,L,
17050001,Obidos,05/06/1969 12:00,218200.00000,L,
17050001,Obidos,06/06/1969 12:00,217500.00000,L,
17050001,Obidos,07/06/1969 12:00,216700.00000,L,
17050001,Obidos,08/06/1969 12:00,216000.00000,L,
17050001,Obidos,09/06/1969 12:00,215300.00000,L,
17050001,Obidos,10/06/1969 12:00,214600.00000,L,
17050001,Obidos,11/06/1969 12:00,213500.00000,L,
17050001,Obidos,12/06/1969 12:00,212400.00000,L,
17050001,Obidos,13/06/1969 12:00,211000.00000,L,
17050001,Obidos,14/06/1969 12:00,209500.00000,L,
17050001,Obidos,15/06/1969 12:00,207200.00000,L,
17050001,Obidos,16/06/1969 12:00,205000.00000,L,
17050001,Obidos,17/06/1969 12:00,204100.00000,L,
17050001,Obidos,18/06/1969 12:00,203400.00000,L,
